,0
212388,0
212397,0
212402,0
212409,2
212413,0
212428,1
212430,2
212434,0
212437,0
212443,0
212446,1
212450,0
212468,1
212470,1
212484,1
212488,0
212496,1
212505,0
212511,0
212513,0
212520,0
212521,1
212525,0
212529,0
212532,1
212535,0
212536,2
212545,1
212557,1
212558,1
212562,1
212574,0
212587,1
212602,2
212603,1
212609,0
212614,2
212621,1
212625,0
212631,0
212635,0
212636,2
212649,0
212652,0
212655,1
212659,1
212660,2
212663,1
212672,0
212674,0
212675,0
212681,0
212696,0
212703,2
212705,2
212709,2
212716,1
212718,1
212726,2
212731,0
212738,0
212740,2
212742,2
212748,0
212751,0
212756,0
212761,2
212765,2
212766,2
212767,0
212770,2
212780,0
212791,0
212805,2
212815,2
212821,1
212824,0
212829,0
212835,1
212836,1
212838,0
212856,0
212859,0
212868,0
212874,1
212880,0
212893,1
212895,2
212899,2
212903,2
212950,2
212953,2
212956,0
212961,2
212967,1
212969,0
212975,0
212977,1
212980,0
212981,2
212993,0
213004,0
213009,0
213013,2
213016,1
213017,0
213018,2
213028,0
213041,0
213050,0
213054,1
213068,0
213072,2
213073,2
213083,0
213089,0
213097,0
213098,0
213113,0
213117,0
213159,2
213181,1
213182,2
213188,1
213195,1
213201,1
213212,0
213242,1
213244,0
213250,1
213252,1
213260,2
213268,0
213271,0
213281,0
213291,2
213302,0
213303,2
213312,0
213316,2
213325,1
213328,2
213332,1
213338,1
213348,1
213352,2
213360,1
213368,1
213369,0
213392,1
213398,0
213402,0
213405,1
213414,1
213422,2
213432,0
213435,0
213437,1
213443,0
213447,1
213485,0
213496,1
213498,1
213501,0
213502,2
213503,0
213506,0
213508,0
213511,0
213513,0
213515,0
213527,0
213528,0
213529,1
213530,1
213541,0
213545,0
213547,1
213571,2
213580,0
213584,0
213585,0
213595,1
213600,2
213601,1
213602,1
213606,0
213614,1
213616,1
213622,0
213626,0
213631,0
213632,2
213638,1
213647,0
213650,1
213654,2
213670,0
213688,0
213692,2
213695,1
213708,2
213713,2
213726,1
213738,2
213744,1
213746,0
213764,0
213766,1
213770,0
213771,2
213795,0
213803,1
213808,2
213820,1
213830,1
213832,1
213841,0
213848,1
213851,0
213863,0
213867,1
213870,2
213871,0
213882,1
213883,1
213888,0
213898,1
213910,1
213923,2
213929,1
213932,2
213933,2
213946,2
213970,0
213990,1
213994,1
213996,2
213997,1
214008,0
214017,0
214025,0
214027,0
214031,2
214042,0
214049,0
214054,0
214062,0
214066,0
214073,1
214091,0
214100,2
214101,1
214103,0
214116,0
214120,0
214136,1
214137,0
214138,0
214145,1
214149,0
214166,1
214173,0
214174,0
214177,0
214180,0
214183,2
214187,0
214189,0
214195,0
214200,1
214201,0
214204,2
214225,1
214229,2
214232,0
214240,2
214241,0
214258,0
214272,1
214275,1
214284,0
214285,0
214293,1
214294,0
214296,2
214300,0
214308,2
214312,0
214318,0
214326,0
214332,1
214354,0
214375,0
214378,0
214383,1
214384,0
214387,0
214397,0
214399,0
214423,0
214434,2
214457,1
214463,1
214475,0
214485,1
214490,1
214491,1
214492,1
214494,0
214514,2
214528,0
214531,2
214542,0
214551,0
214556,0
214562,0
214564,0
214575,2
214584,1
214605,1
214616,0
214621,1
214632,0
214637,0
214639,0
214640,0
214646,0
214653,1
214656,0
214676,1
214678,2
214688,2
214690,1
214691,1
214693,0
214701,1
214706,1
214713,0
214715,0
214718,1
214719,1
214725,1
214726,0
214727,2
214729,1
214739,1
214746,1
214769,1
214782,2
214786,1
214789,1
214806,1
214807,1
214814,2
214817,1
214819,2
214822,0
214848,0
214853,0
214863,0
214865,2
214876,1
214888,2
214892,0
214894,0
214898,2
214902,0
214903,1
214904,0
214906,1
214917,2
214920,0
214921,0
214929,0
214934,1
214942,2
214944,2
214945,1
214966,1
214967,1
214980,1
214999,0
215008,0
215010,2
215027,1
215029,0
215033,1
215038,0
215042,0
215044,1
215047,2
215051,2
215054,2
215056,1
215073,1
215074,1
215085,1
215088,0
215097,1
215110,0
215118,2
215124,2
215127,2
215128,2
215142,0
215146,0
215149,0
215156,0
215161,2
215169,2
215174,0
215182,2
215186,1
215188,1
215191,2
215195,2
215201,0
215210,1
215216,0
215218,1
215221,0
215236,0
215237,2
215239,1
215263,1
215268,0
215272,1
215276,1
215277,0
215281,1
215286,0
215289,1
215301,0
215305,0
215312,0
215319,0
215325,2
215329,1
215331,2
215334,1
215335,0
215336,1
215345,0
215347,2
215354,0
215359,0
215360,2
215361,0
215363,0
215367,0
215373,2
215375,0
215381,1
215383,1
215386,0
215388,1
215403,1
215405,0
215409,0
215411,0
215431,0
215434,1
215435,2
215438,1
215444,2
215445,1
215454,0
215467,1
215481,0
215488,2
215489,0
215493,1
215496,0
215511,1
215525,1
215528,1
215536,1
215541,0
215546,0
215560,0
215580,1
215586,1
215591,1
215592,0
215593,1
215596,0
215609,2
215618,2
215621,0
215624,1
215625,0
215636,0
215662,0
215684,0
215688,2
215694,1
215697,1
215698,0
215707,1
215709,1
215716,0
215720,0
215729,2
215730,1
215735,1
215741,1
215754,1
215755,0
215757,1
215759,2
215773,0
215774,0
215776,0
215784,1
215785,2
215801,2
215805,1
215837,2
215845,2
215849,0
215861,0
215862,2
215870,2
215874,2
215875,1
215901,0
215903,0
215906,2
215917,0
215926,1
215937,2
215942,0
215946,1
215948,1
215951,1
215957,0
215973,0
215980,0
215987,0
215992,0
215996,0
216002,1
216005,1
216008,1
216009,0
216022,0
216030,2
216035,1
216037,1
216043,1
216045,2
216049,0
216053,0
216057,0
216059,2
216074,1
216078,0
216097,2
216101,0
216106,1
216116,2
216121,0
216123,2
216129,2
216138,2
216143,0
216144,1
216146,0
216148,1
216161,1
216173,1
216175,1
216185,0
216190,2
216194,0
216218,0
216229,2
216242,1
216251,0
216252,2
216255,2
216263,0
216267,0
216275,1
216281,1
216292,0
216300,1
216308,2
216313,1
216324,1
216325,1
216327,1
216333,1
216341,0
216345,1
216368,1
216378,1
216380,1
216381,1
216386,2
216397,0
216409,0
216423,2
216427,0
216430,0
216431,2
216435,1
216436,2
216438,0
216440,0
216441,0
216442,0
216443,2
216445,2
216452,1
216464,1
216468,2
216479,2
216480,0
216484,1
216492,2
216500,2
216512,0
216516,1
216521,2
216526,0
216530,0
216531,0
216534,1
216541,2
216547,0
216551,2
216565,0
216579,0
216580,0
216583,0
216586,0
216587,0
216595,0
216598,1
216600,2
216609,0
216621,1
216622,0
216626,1
216629,2
216639,0
216646,0
216657,0
216666,0
216678,1
216684,0
216691,2
216696,1
216699,0
216700,2
216717,1
216726,0
216746,1
216750,1
216756,1
216759,1
216760,1
216761,1
216772,2
216790,1
216791,1
216810,2
216821,1
216830,0
216836,0
216844,1
216845,0
216851,0
216855,2
216860,1
216865,1
216876,0
216883,2
216885,0
216894,1
216898,0
216904,0
216906,1
216907,1
216909,2
216917,1
216920,1
216929,0
216931,2
216935,0
216936,2
216951,2
216962,0
216971,0
216972,1
216979,0
216980,1
216983,0
216992,0
216994,2
217018,0
217019,1
217023,0
217026,2
217029,0
217030,0
217053,0
217055,1
217060,1
217076,0
217096,2
217098,0
217119,0
217125,1
217130,2
217131,0
217132,1
217135,0
217139,0
217141,0
217145,2
217155,0
217159,1
217161,0
217165,0
217168,0
217171,0
217177,0
217195,1
217206,0
217209,0
217214,0
217216,2
217226,1
217232,1
217235,1
217243,0
217255,1
217265,0
217273,0
217276,1
217278,1
217279,0
217280,1
217290,1
217291,1
217305,1
217312,1
217315,1
217322,1
217349,2
217362,1
217364,1
217366,0
217373,1
217380,1
217381,2
217385,0
217393,1
217407,2
217424,0
217446,0
217456,0
217457,0
217458,0
217481,2
217482,1
217496,2
217497,1
217499,0
217503,0
217514,1
217517,0
217522,0
217530,1
217534,0
217539,0
217541,2
217543,1
217545,0
217554,2
217557,1
217567,0
217586,1
217587,1
217588,2
217607,2
217617,1
217624,0
217628,1
217630,0
217632,0
217639,0
217660,2
217664,2
217676,1
217677,1
217679,1
217698,0
217720,2
217727,0
217731,1
217733,0
217736,2
217744,2
217752,0
217757,0
217771,0
217777,0
217784,0
217785,0
217787,2
217788,2
217790,0
217798,0
217811,1
217822,2
217824,2
217825,2
217828,0
217843,2
217850,0
217852,1
217862,1
217871,0
217873,0
217899,0
217904,1
217910,2
217921,0
217936,2
217954,2
217958,2
217961,0
217966,1
217985,2
217986,0
217996,2
218003,0
218005,0
218024,0
218028,1
218032,2
218039,1
218051,0
218052,2
218055,0
218059,0
218069,2
218076,1
218089,0
218093,2
218096,1
218098,0
218102,1
218103,0
218115,0
218118,0
218123,2
218124,0
218125,1
218144,2
218146,0
218167,0
218172,2
218174,1
218180,0
218184,1
218213,0
218219,2
218224,1
218226,2
218228,2
218247,1
218251,2
218256,0
218258,1
218265,1
218272,1
218274,1
218288,2
218295,0
218301,0
218307,2
218310,2
218321,2
218326,1
218353,0
218356,0
218370,0
218377,2
218384,1
218386,0
218389,0
218395,0
218402,2
218405,0
218406,2
218408,1
218414,1
218424,1
218426,2
218434,0
218436,0
218446,0
218447,0
218449,2
218458,0
218470,0
218471,2
218474,2
218486,2
218506,2
218516,1
218521,1
218528,2
218538,1
218540,0
218554,0
218556,0
218579,0
218580,1
218582,1
218584,0
218587,0
218589,1
218595,2
218598,0
218599,0
218603,2
218611,2
218615,2
218627,2
218638,1
218639,1
218640,0
218642,2
218649,0
218656,0
218657,0
218659,2
218676,0
218682,0
218696,0
218699,1
218704,0
218720,1
218722,0
218725,2
218742,0
218749,1
218750,0
218751,2
218757,1
218779,0
218781,0
218786,0
218790,2
218799,2
218803,0
218810,1
218815,1
218818,0
218825,1
218827,0
218834,0
218842,1
218853,2
218856,2
218857,0
218865,0
218866,0
218867,1
218868,0
218870,0
218882,1
218883,0
218885,0
218887,1
218892,0
218897,0
218913,0
218918,0
218926,2
218928,2
218932,0
218933,1
218936,0
218943,0
218944,0
218952,1
218959,0
218973,2
218980,1
218982,0
218983,1
218992,2
219009,2
219011,0
219016,0
219030,0
219032,2
219038,1
219050,0
219051,1
219057,1
219059,0
219078,1
219086,0
219096,0
219103,2
219106,0
219119,0
219127,0
219130,0
219140,1
219142,2
219151,2
219152,0
219157,2
219160,1
219164,0
219189,0
219193,0
219194,0
219212,1
219217,0
219218,2
219219,0
219220,2
219227,2
219248,2
219255,0
219265,0
219268,0
219274,0
219282,1
219299,0
219302,0
219305,2
219326,2
219341,2
219357,2
219363,2
219365,2
219379,0
219384,0
219391,0
219404,1
219409,0
219413,0
219425,1
219452,1
219466,0
219473,1
219495,0
219502,2
219507,2
219515,0
219519,0
219525,0
219530,0
219531,0
219550,0
219564,1
219569,1
219574,0
219580,1
219586,1
219589,0
219591,2
219596,0
219601,0
219611,0
219613,2
219618,0
219619,2
219628,0
219629,1
219635,1
219637,0
219646,2
219657,2
219667,0
219674,0
219678,1
219681,1
219682,0
219692,1
219699,2
219702,0
219713,0
219725,2
219726,2
219733,0
219734,0
219743,0
219747,0
219752,0
219768,0
219775,1
219781,1
219794,0
219801,0
219805,1
219817,1
219828,2
219833,0
219836,1
219840,0
219844,0
219854,0
219856,0
219861,0
219886,0
219887,1
219888,2
219889,0
219891,1
219903,1
219908,0
219909,2
219912,1
219913,2
219927,0
219938,2
219940,1
219955,0
219970,0
219983,0
219990,2
219991,2
219993,0
219999,2
220002,0
220019,2
220022,2
220034,2
220036,0
220040,0
220049,1
220057,1
220058,1
220067,0
220071,2
220078,2
220079,0
220087,2
220097,0
220111,2
220117,1
220126,1
220128,2
220130,2
220138,1
220172,1
220179,1
220188,1
220206,1
220222,2
220228,1
220231,1
220238,1
220248,0
220255,0
220258,2
220264,0
220278,1
220294,2
220298,0
220321,0
220329,0
220341,0
220347,2
220349,0
220355,2
220358,2
220362,2
220364,2
220369,2
220370,0
220388,0
220401,1
220410,1
220413,1
220425,2
220436,1
220447,0
220451,1
220455,2
220461,0
220462,0
220476,2
220481,0
220491,2
220494,1
220495,0
220509,2
220510,1
220512,1
220514,1
220527,0
220537,2
220554,0
220559,2
220569,1
220570,1
220578,1
220598,2
220622,0
220623,0
220633,2
220637,1
220638,0
220639,0
220668,0
220670,1
220676,1
220677,1
220685,0
220686,0
220697,2
220702,0
220731,2
220740,1
220750,0
220752,1
220761,0
220763,0
220777,0
220778,2
220781,0
220786,2
220793,0
220797,2
220799,2
220806,2
220809,2
220814,0
220819,2
220820,0
220826,1
220827,0
220831,0
220838,0
220839,0
220840,1
220848,2
220871,0
220883,1
220890,0
220892,1
220905,1
220906,0
220907,1
220924,2
220928,2
220939,0
220948,1
220951,1
220957,0
220963,1
220974,2
220976,1
220977,2
220983,1
220987,2
220990,1
221000,1
221019,1
221027,2
221028,1
221029,0
221039,0
221064,2
221065,1
221067,0
221083,2
221084,0
221101,1
221105,0
221108,0
221111,0
221117,1
221119,0
221127,2
221137,0
221141,0
221148,2
221149,0
221163,2
221172,0
221180,0
221182,2
221190,2
221194,2
221202,1
221216,0
221227,2
221234,0
221235,1
221242,0
221244,1
221248,2
221257,1
221268,0
221269,2
221272,0
221273,2
221276,2
221281,1
221300,0
221309,1
221315,2
221328,0
221341,2
221343,2
221359,2
221361,0
221369,0
221374,2
221379,1
221382,0
221383,2
221388,0
221397,0
221407,0
221410,0
221421,2
221443,0
221448,0
221453,1
221468,0
221471,0
221478,0
221480,0
221481,0
221484,0
221492,2
221494,0
221496,0
221501,0
221512,0
221515,0
221524,0
221538,1
221550,0
221569,1
221570,0
221572,1
221589,2
221594,1
221598,2
221599,0
221600,0
221603,2
221607,2
221608,0
221628,0
221629,1
221632,0
221657,2
221660,2
221663,0
221669,0
221674,0
221685,1
221697,2
221702,0
221703,0
221712,1
221715,2
221716,0
221721,0
221735,2
221737,1
221738,2
221741,1
221747,0
221751,0
221755,1
221762,1
221763,2
221775,0
221776,2
221778,0
221786,0
221796,0
221817,0
221819,0
221833,2
221840,0
221847,2
221849,0
221859,1
221860,1
221868,0
221877,2
221878,0
221886,1
221887,0
221904,2
221905,0
221907,2
221915,0
221924,1
221927,0
221932,0
221933,2
221935,0
221939,2
221947,2
221949,2
221951,2
221962,2
221964,0
221969,2
221971,2
221983,0
221986,0
221987,0
221990,1
222001,0
222006,1
222011,0
222024,1
222029,0
222036,0
222042,0
222058,1
222061,2
222074,1
222077,0
222081,1
222088,1
222089,0
222094,2
222104,0
222105,0
222112,1
222117,2
222122,1
222128,0
222137,0
222153,0
222158,0
222164,0
222165,2
222169,0
222178,0
222181,0
222199,1
222214,0
222217,1
222227,1
222230,1
222239,0
222242,2
222250,1
222256,0
222281,1
222287,0
222312,1
222317,0
222328,0
222337,0
222338,1
222339,0
222358,0
222363,2
222388,0
222393,1
222413,1
222419,2
222426,0
222429,1
222430,2
222458,0
222466,2
222468,0
222480,0
222483,0
222490,0
222501,1
222504,2
222506,0
222514,0
222515,0
222528,0
222540,0
222545,0
222557,1
222562,2
222564,0
222566,0
222584,2
222596,0
222597,1
222610,0
222612,2
222627,0
222628,1
222631,0
222633,0
222641,2
222644,2
222652,0
222653,0
222667,0
222671,0
222675,0
222683,0
222685,0
222699,2
222700,1
222718,2
222719,2
222724,1
222726,0
222729,1
222730,2
222742,1
222750,1
222758,0
222762,1
222776,0
222779,2
222781,0
222788,2
222789,0
222791,2
222793,0
222807,0
222818,0
222819,0
222828,0
222830,2
222831,2
222835,2
222840,0
222853,0
222855,0
222859,0
222864,0
222892,1
222914,0
222928,1
222934,0
222944,0
222949,0
222963,0
222970,0
222977,1
222980,2
222981,1
222990,2
222991,1
222997,0
223003,0
223005,2
223011,1
223017,0
223019,0
223034,0
223038,2
223061,1
223063,0
223075,2
223077,0
223086,0
223101,0
223103,2
223105,0
223110,0
223114,2
223117,0
223122,1
223132,1
223135,1
223163,1
223167,1
223171,0
223173,0
223177,2
223182,1
223183,0
223204,0
223213,1
223221,0
223236,1
223248,1
223252,1
223253,0
223262,1
223272,1
223275,2
223276,1
223290,0
223291,1
223292,1
223294,1
223304,0
223315,0
223323,0
223324,1
223325,1
223330,1
223338,0
223339,1
223344,0
223349,0
223364,2
223372,1
223385,0
223395,2
223398,0
223406,0
223411,1
223412,1
223424,0
223426,1
223431,1
223439,0
223449,0
223456,0
223457,0
223458,1
223459,0
223460,2
223489,1
223491,2
223509,1
223523,2
223530,1
223542,1
223574,0
223578,0
223585,0
223599,1
223603,0
223604,0
223608,0
223610,0
223632,2
223634,1
223636,0
223647,2
223663,1
223664,0
223666,0
223671,1
223681,0
223682,0
223701,2
223706,1
223710,2
223721,0
223728,0
223741,1
223746,0
223747,1
223750,0
223757,0
223759,0
223772,1
223778,1
223798,0
223800,2
223802,1
223805,0
223818,2
223822,0
223825,1
223836,0
223839,2
223870,0
223874,2
223882,1
223887,0
223891,2
223907,0
223910,2
223914,0
223917,2
223925,0
223936,0
223942,0
223944,2
223945,0
223946,1
223968,0
223974,0
223976,1
223981,0
223988,1
224002,1
224008,2
224010,1
224021,0
224025,0
224037,1
224050,0
224060,2
224066,0
224067,0
224074,1
224077,0
224078,0
224086,0
224106,0
224116,0
224119,0
224136,0
224137,0
224155,2
224158,0
224164,1
224180,0
224188,0
224205,2
224209,2
224217,2
224225,2
224228,0
224235,2
224238,0
224243,0
224259,1
224269,1
224272,0
224288,1
224296,2
224301,1
224314,1
224320,2
224321,0
224338,2
224340,0
224343,0
224349,1
224350,1
224357,1
224366,0
224379,0
224395,2
224413,2
224416,2
224417,0
224418,2
224425,2
224428,0
224433,0
224442,1
224445,2
224447,2
224454,0
224463,0
224479,1
224487,0
224499,0
224505,1
224506,0
224529,0
224531,2
224532,0
224533,0
224544,1
224553,1
224560,0
224565,0
224573,0
224574,1
224590,1
224601,0
224603,2
224604,0
224621,2
224627,1
224635,1
224641,2
224656,0
224659,1
224676,1
224681,2
224695,0
224699,2
224702,0
224709,0
224716,2
224717,1
224724,1
224730,1
224733,0
224735,0
224746,2
224767,2
224770,0
224782,2
224787,2
224788,0
224804,0
224808,0
224813,1
224814,0
224816,1
224827,0
224831,1
224833,1
224848,0
224852,1
224853,0
224856,0
224876,1
224906,1
224909,0
224913,0
224915,1
224919,0
224921,2
224927,0
224932,0
224958,0
224962,0
224971,0
224975,0
224976,0
224998,2
225008,0
225013,1
225014,1
225023,2
225027,0
225041,1
225043,0
225047,1
225053,2
225075,0
225077,0
225089,1
225095,1
225103,2
225109,0
225113,2
225131,0
225132,2
225134,0
225156,0
225182,1
225190,0
225194,2
225199,1
225201,0
225204,2
225215,2
225222,0
225224,0
225235,0
225247,1
225251,0
225253,0
225287,0
225298,1
225325,2
225331,1
225334,0
225338,0
225341,2
225343,1
225349,1
225352,0
225361,0
225384,1
225394,0
225397,2
225398,0
225402,0
225411,0
225419,1
225423,0
225428,2
225429,1
225430,2
225440,0
225444,1
225445,2
225448,1
225450,2
225454,0
225456,0
225462,2
225473,0
225479,2
225487,1
225493,0
225496,0
225500,2
225505,1
225508,0
225509,0
225515,1
225522,1
225526,1
225531,0
225536,0
225537,0
225541,0
225546,0
225550,0
225552,0
225561,1
225571,2
225572,1
225577,0
225579,2
225593,1
225594,0
225600,1
225609,1
225610,2
225611,0
225615,1
225623,2
225627,0
225632,2
225639,1
225644,2
225649,1
225651,2
225652,0
225660,1
225667,0
225672,0
225677,1
225681,0
225692,1
225699,0
225700,2
225713,2
225720,0
225721,0
225723,0
225727,0
225732,1
225733,0
225736,2
225763,1
225769,0
225804,0
225812,0
225815,2
225817,1
225826,0
225844,2
225856,0
225870,2
225871,1
225874,0
225875,1
225876,1
225898,2
225903,0
225907,1
225909,1
225926,1
225929,0
225935,0
225943,0
225945,1
225950,0
225955,1
225956,0
225961,0
225962,0
225964,2
225980,2
225984,0
225988,2
226017,1
226019,0
226024,2
226027,0
226033,0
226037,2
226046,0
226049,0
226055,2
226071,0
226079,2
226086,0
226088,1
226091,0
226094,2
226095,0
226098,2
226101,2
226103,0
226104,1
226128,1
226130,1
226134,2
226136,0
226140,0
226144,2
226148,2
226150,1
226167,0
226168,2
226170,1
226177,1
226182,0
226193,0
226196,2
226202,2
226203,2
226210,0
226216,1
226217,1
226219,0
226221,1
226229,0
226240,2
226249,1
226267,1
226274,0
226301,1
226314,0
226316,2
226326,1
226333,2
226340,2
226342,1
226344,1
226351,0
226362,0
226370,0
226377,1
226378,2
226380,0
226381,1
226386,0
226387,1
226394,2
226405,1
226408,1
226413,2
226414,1
226418,0
226420,2
226430,1
226438,0
226447,1
226451,0
226462,1
226472,0
226475,2
226476,2
226485,1
226494,1
226501,1
226527,1
226550,2
226551,1
226567,0
226581,0
226587,0
226589,2
226597,2
226601,0
226610,1
226618,0
226620,1
226629,1
226640,2
226651,0
226657,0
226668,0
226675,2
226687,0
226688,0
226693,0
226694,0
226706,2
226709,1
226711,2
226715,2
226716,0
226719,0
226728,0
226730,2
226735,2
226738,0
226742,0
226760,1
226762,0
226765,1
226789,2
226790,0
226797,1
226805,0
226807,2
226813,0
226818,0
226852,1
226859,0
226860,0
226863,2
226867,0
226872,0
226881,1
226888,0
226898,2
226899,0
226903,1
226908,0
226909,1
226911,1
226917,2
226920,0
226924,1
226931,1
226953,0
226964,0
226968,0
226976,2
226980,1
226986,0
226988,1
226989,0
226995,0
227006,0
227013,1
227014,2
227015,1
227020,0
227021,2
227027,0
227028,0
227039,1
227049,2
227054,1
227077,0
227083,1
227086,2
227088,2
227105,0
227112,2
227115,0
227129,0
227132,0
227141,1
227144,1
227148,1
227151,0
227161,0
227163,1
227188,0
227209,0
227217,0
227218,0
227233,1
227242,0
227249,1
227262,1
227263,2
227275,1
227276,2
227292,1
227294,0
227298,2
227302,1
227304,1
227322,2
227333,0
227336,1
227349,0
227357,0
227358,2
227359,1
227374,0
227376,0
227379,2
227381,0
227399,0
227417,0
227438,1
227463,1
227472,0
227474,1
227491,2
227492,1
227494,0
227501,1
227502,1
227503,1
227521,0
227523,1
227536,2
227542,2
227543,2
